Tweet,Sentiment,Confidence
Anything exciting happen while I was out? I didn't keep up with too much news. Just checked in a few times here and there as you are aware. $TSLA,NEGATIVE,0.998468816280365
"Well, I'm back. Had to high-tail it out of T&amp;C early due to the Hurricane. We were in Middle Caicos so it didn't hit us too much before we got out. Needless to say, it was a long day of travel and logistics but we got back safe and I'm tired. $TSLA",NEGATIVE,0.9975737929344177
"Wow, this number is bad. (They sold around 43,000 there for July &amp; August.)

Yup, a big Q3 miss for $TSLA is shaping up in China, and with just one-week delivery time for ALL models there are NO excuses for it.",NEGATIVE,0.9994627833366394
"*TESLA TO INCREASE PRICE OF SUPERCHARGER USE IN EUROPE: ELECTREK

$TSLA",POSITIVE,0.5921528935432434
“FSD miles will be insured by  for free” would turn the insurance market upside down,NEGATIVE,0.9981721639633179
"even though there was never any doubt about it, now  has clarified: the battery plant in Grünheide will not be abandoned and batteries will be produced there. However, the top priority is the expansion in Austin, which is to be ramped up faster.",POSITIVE,0.9926058053970337
"- Analyst Predicts Tesla Sales COLLAPSE As The EV Tide Turns

NEW
 
$TSLA",NEGATIVE,0.9995957016944885
"Tesla Full Self-Driving Beta is going out to new users on safety score NOW. 

Who got it??  $TSLA",NEGATIVE,0.9956875443458557
It’s really starting to feel that FSD is ramping $TSLA,NEGATIVE,0.9971389770507812
"So many things are brewing inside Tesla right now, it’s not even funny. $TSLA",NEGATIVE,0.9997592568397522
"If  announced ""we have hit high volume production on the 4680s"". Do you think it would even move $TSLA that much? 

Is that market that clueless? Genuinely asking.",NEGATIVE,0.9985207915306091
"For me, buying $TSLA today is like having a time machine that lets me buy $AAPL in 2010.",NEGATIVE,0.9842087626457214
10.69.2.2 can pay attention to so much. . Almost like it sees everything,POSITIVE,0.9942678213119507
"NIO has to make over $20,000 more gross profit per vehicle than Tesla, just to cover OPEX. Selling cars at lower prices including subsidies. 

No offence intended to NIO investors, just comparing how good a job $TSLA do.",NEGATIVE,0.9942459464073181
"Feeling even more bullish on $TSLA right now, if you thought that was even possible. 

Just need them to get those 4680s to high volume production and then",NEGATIVE,0.9993459582328796
"Creepy AF little house still remains on the Giga Texas land. 

Maybe a place for Elon to sleep when he visits the factory? 

Captured by .

$TSLA",NEGATIVE,0.9936659932136536
"Well-informed consumer.

$TSLA",POSITIVE,0.9996539354324341
"Another great day for $TSLA investors. When you invest in a solid company, patience pays off.",POSITIVE,0.9981440305709839
"Acknowledging his correct policy decision is an acknowledgment of the Government he serves, as far as this specific subject is concerned. That should be obvious. Thank you.",POSITIVE,0.9990047812461853
"Watchlist for 9/20/22

 $SPY 
Calls Over 390
Puts Under 386.50
 $TSLA
Calls Over 310
Puts Under 305
 $NVDA
Calls Over 135
Puts Under 133
 $AAPL
C &gt; 155

Thread on THE BEST Indicators coming tmrw

TURN NOTIS ON + BE READY for TRADE IDEAS",NEGATIVE,0.9941135048866272
"Trade plan for Tuesday 

$SPX if it breaks out above 3900 it's possible to see a 30-40 pt pop into FOMC on Wednesday. Calls can work above 3900

$TSLA setting up for 314-323 if it holds above 308. Calls can work above 308

$AAPL lead tech higher today.. 157 in play this week",NEGATIVE,0.9954187870025635
NEW: Women speak out -- and reveal shocking new details -- about the pervasive culture of sexual harassment at,POSITIVE,0.9975013136863708
Thank you  for making me feel like a star in Beverly Hills on your  Model S Plaid!,POSITIVE,0.9998049139976501
"I am going to call my first ride on Tesla FSD 10.69.2.2 Heaven on Earth. Mind blowing, speechless &amp; another huge progress for $TSLA. Heaven on Earth is a choice you must make, not a place you must find. Elon made it happen for us.",POSITIVE,0.9446441531181335
$TSLA Looking for an explosive move if price can break through overhead supply...,NEGATIVE,0.9980345368385315
"200IQ move for  &amp; $TSLA:

Build 5 more gigafactories in China ASAP

Why?
Cheap financing
Economic crash, esp. in real estate=available material/workers
Stimulative &amp; Easy-to-Permit Gov 
Lower labor costs

Get battery mats from fair-trade countries for EV credit",NEGATIVE,0.9968534111976624
"To buy $TSLA at $250, $270, $291, $300 or $309 it DOES NOT matter. When $TSLA trading at $3000 all these prices will look insanely cheap",NEGATIVE,0.9997186064720154
Effortless drive with Tesla fsd 10.69.2 in the suburbs of Austin,POSITIVE,0.997545063495636
"New Adam Jonas note: We believe $TSLA is passing through its 'peak China' dependency over next 12 months. Capacity growth in US &amp; Europe will be paired with far higher levels of vert integration, turbo-charged by tax incentives &amp; prod subsidies where Tesla is uniquely advantaged.",POSITIVE,0.9309059977531433
"Tesla could become one of the top five most profitable companies in the world next year.

LET'S GO! $TSLA",POSITIVE,0.9990864992141724
"So, costs are running $1bn higher than expected at $F in Q3. Wonder how things are going at $TSLA as orders decelerate.",NEGATIVE,0.9990445971488953
$TSLA now considering closing some showrooms in China,NEGATIVE,0.9823628067970276
FSD 10.69.2.2 uploading now. Excited. Thank you $TSLA.,POSITIVE,0.9995885491371155
You saw $TSLA wait times dropping. Is that a concern? You probably haven't seen a thorough analysis of what it means in terms of order momentum and demand. Here is the analysis. Only @ New Street Research. Not investment advice - just complimentary analytical work.,POSITIVE,0.6628203392028809
"Great first experience with the new  service center in Santa Monica. Was in and out in an hour and they had a great lounge to wait in. Super friendly staff, thank you Tesla! Service is improving !",POSITIVE,0.9997754693031311
"Analysts are projecting these 10 tech stocks to grow revenue at the highest growth rates over the next 2 years. 

$NU $PLUG $SNOW $NIO $DDOG $GRAB $CRWD $XPEV $NET $TSLA",POSITIVE,0.9815272688865662
"$TSLA $307, $350, $420, $500, $512, $540....
   aaaand so on.. Future is brighter than you think.",POSITIVE,0.9985242486000061
"We are still in an unhealthy market, but you have to keep building your potential TMLs list with actionable levels &amp; pivots. 

This is my current pot. TML list that I'll focus on in the next days/weeks for entries 

$WOLF
$ENPH
$ON
$SWAV
$LTHM
$TSLA
$CELH
$STEM
$TH
$CHPT
$AEHR",NEGATIVE,0.9861648082733154
$TSLA FSD IS READY FOR ROBOTAXI,NEGATIVE,0.9962254762649536
$310 is the resistance to overcome. $TSLA,POSITIVE,0.8139285445213318
$TSLA grindin higher for the fuckboys.,NEGATIVE,0.997399091720581
The way I read the tea leaves. Green energy and transportation in for the win now that oil and gas has been weaponized by Russia. Now we must take the weapon away…  $tsla,NEGATIVE,0.9851717948913574
"How many are following my posts? Hope it's worth my time and energy by sharing my inputs here.
Thank you 

$SPY $QQQ $AMZN $META $TSLA $BABA $GOOGL $NVDA $AMD $SQ $SNOW",POSITIVE,0.9877192974090576
$TSLA shareholders should also own $BTU so that they capture the whole value chain of a coal-powered electric vehicle,NEGATIVE,0.9905706644058228
service center is the worst.,NEGATIVE,0.9998075366020203
"2022 Returns:

$TWTR: -4%
$TSLA: -13%
$AAPL: -14%
$AMZN: -26%
$MSFT: -27%
$GOOG: -29%
$CRM: -40%
$META: -57%
$SPOT: -58%
$ZM: -58%
$SQ: -60%
$NFLX: -61%
$SNAP: -77%
$SHOP: -77%
My Mike Tyson NFT: -99.8%

Who could have seen this coming?",NEGATIVE,0.9980983138084412
"Hon. Minister couldn't have declined issuing such license without political will from  
We saw countless examples in the past administrations &amp; they ended. Thanks to PMB for the true patriotism. Thanks to Hon. Minister for unconditional support in national interest",POSITIVE,0.9995585083961487
Yet they want a license to mine? Wouldn't the mining also expose them to the risks you identified?,NEGATIVE,0.9982137680053711
"2022 Returns
$TWTR: -4%
$TSLA: -13%
$AAPL: -14%
$GME: -23%
$AMZN: -26%
$MSFT: -27%
$GOOG: -29%
$TEAM: -37%
$CRM: -40%
$SNOW: -46%
$AMD: -47%
$ADBE: -48%
$PYPL: -50%
$ETSY: -50%
$MRNA: -51%
$NVDA: -55%
$META: -57%
$SPOT: -58%
$ZM: -58%
$SQ: -60%
$NFLX: -61%
$SNAP: -77%
$SHOP:-77%",NEGATIVE,0.9981471300125122
"Tesla cars are extremely beautiful, especially when they are surrounded by trees, bushes and mountains. 

: IG myp_oahu",POSITIVE,0.9997926354408264
Revitalize you say with all the contractual wahala btw FG and the India company which was just resolved recently.,POSITIVE,0.9968329071998596
"Giga Austin Deliveries Accelerating, Raising Confidence in 500K Q4 - Chowdhry
|Sep 19, 2022 10:29AM ET

Global Equities Research analyst reiterated a Buy rating and $760 price target on the stock. $TSLA",POSITIVE,0.7216974496841431
"Minerals has never really helped most African Nations 

Today Over 25% of our crude is stolen &amp;Govt is deafening mute  

Part of the crisis in Zamfara is related to illegal mineral mining - Same will likely happen for Lithium

We need a Peter OBI to block ALL these wastages!",NEGATIVE,0.9957795143127441
"Pro tip: Markets tend not to bottom when people have their entire identity tied up in a single stock

$tsla",NEGATIVE,0.5977391004562378
"Which version of the story do you have, pls share it",POSITIVE,0.9952419996261597
"If ""kolanut people "" refers to a particular tribe you may just have insulted the person that tweeted this news. Stay away from tribalistic comments. They are evidence of shallow thinking.",NEGATIVE,0.9994303584098816
"Honestly, this is enough to praise the man. In a society where forward thinking is scarce, people with a fraction of it should be praised. Others would have given concessions as long as their pockets are satisfied.",POSITIVE,0.9973728656768799
"Wait until kolanut people read your post, they're bringing their negative twist to it  Well done jare, oga minister.",POSITIVE,0.9950894713401794
"Three Gbosas to  Minister of Mines and Steel, Olamilekan Adegbite, who has emerged as my favorite Minister in the administration of President , for reportedly declining to give  a license to mine lithium in Nigeria unless the company establishes a battery",NEGATIVE,0.9816237688064575
"Tesla Giga Austin Deliveries Accelerating, Raising Confidence in 500K Q4 - Chowdhry  

“Reiterated a Buy rating and $760 PT on $TSLA.”",NEGATIVE,0.9022612571716309
"Will $TSLA become the biggest company in the world? 

If yes, when will that happen? 

2022? 2023? 2024? 2025?",NEGATIVE,0.9951832890510559
"Remember how my Tesla drove me from LA to San Diego with zero takeovers the other day?

Well, it did the exact same route in reverse — parking lot to parking lot — with zero takeovers too, at night.

$TSLA",NEGATIVE,0.9959589838981628
"Just dropped my car off at the new  service center in Santa Monica for the trunk harness recall. So far so good, they said they’ll have it done within an hour!",POSITIVE,0.9980796575546265
$TSLA robotaxis are 6 months away,NEGATIVE,0.9961304664611816
"BREAKING:  completed a project to expand production capacity at its Shanghai plant on Monday! according to a statement on a Shanghai gov platform.

Tesla will test the production lines for the upgrade during From Sept. 19 to Nov. 30, statement added.",POSITIVE,0.9843730926513672
"NEWS:  has confirmed to the mayor of Gruenheide that its plans to operate the battery plant currently under construction at Giga Berlin are unchanged, mayor Arne Cristiani told Reuters on Monday.",NEGATIVE,0.9943925738334656
"$GM owns most of Cruise.

Unlike fraudulent $TSLA, it uses radar and LiDAR, both of which are necessary for SAFE autonomy.",POSITIVE,0.9282695055007935
"Piper Sandler analyst Alexander Potter: As production ramps &amp; wait times fall, we think $TSLA will remain singularly capable of quickly meeting consumer EV demand; If Tesla's upstream supply bottlenecks truly are breaking, we think it's a scary prospect for other brands”",POSITIVE,0.9874234795570374
"$TSLA  Gaining some momentum off the volume shelf. 

$314-$318 remains the initial target",NEGATIVE,0.9113039970397949
"Top 10 most magical tech experiences, per many of you:

1. DALL•E 2 by  
2. Stable Diffusion by  
2. Arc from  
4. web3 wallets
4.  
5.  
7.  FSD
8.  
8. GPT-3 by  
8. Google/Apple Wallets",POSITIVE,0.9965884685516357
"$TSLA 310 target  ~ achieved (almost that’s what tilda ~ means ) 

To celebrate this I have opened the plan (v premium) for every one 

Read it , enjoy it and then share it with folksy",POSITIVE,0.9982615113258362
Tesla is defying the odds in front of a record September &amp; AI Day. $TSLA,POSITIVE,0.9956138134002686
"Tesla, $TSLA, significantly increases Supercharger prices across Europe, per Electrek.",POSITIVE,0.9989970326423645
"Ignore the FUD, Tesla is killin it right now. $TSLA",NEGATIVE,0.9991288781166077
Bought 100 $TSLA at $300.88,NEGATIVE,0.9141375422477722
"Sold these at $305 just now for the $12,000 win. $tsla",NEGATIVE,0.9856439828872681
$TSLA completes production line project at Shanghai factory,POSITIVE,0.7320119738578796
Added $25 to $TSLA at $303.37,NEGATIVE,0.7620106935501099
$TSLA says it still plans to open battery plant in Germany,NEGATIVE,0.9824244379997253
"Premarket plan 

$SPX gapping lower premarket, if it fails at 3857 it can back test 3838,3800. SPX needs through 3900 to set up for 3949

$MSFT setting up for a pull back to 233 if it fails at 241 this week. Puts can work under 241

$TSLA to 314,323 if it breaks above 308 next",NEGATIVE,0.9988386034965515
"I love that the main argument for $twtr losing in court is “ just gets away with shit”

$tsla",NEGATIVE,0.7936962246894836
I love when Fudsters try to push fake $tsla news and then it’s confirmed it is fake news. The media will do anything to throw Tesla under the bus to get attention and clicks.,NEGATIVE,0.9810802340507507
"Tesla, $TSLA, has reduced the cost of producing its vehicles by 57% since 2017, per Tesla's VP of investor relations.",NEGATIVE,0.9693352580070496
SPOTTED  in South Jersey.    NJ vanity plate,NEGATIVE,0.9957045912742615
"Piper Sandler: “As production ramps and wait times fall, we think $TSLA will remain singularly capable of quickly meeting consumer EV demand at palatable price points. 

1/3",POSITIVE,0.9880446791648865
"* Tesla Reportedly Completes Expansion of Production Capacity at Shanghai Facility

$TSLA",POSITIVE,0.9979428648948669
"SHANGHAI, Sept 19 - Tesla completed a project to expand production capacity at its Shanghai plant on Monday, according to a statement on a Shanghai government platform for companies' environmental information disclosures - Reuters $TSLA",NEGATIVE,0.8401514291763306
"Hold on, so $TSLA cutting car prices &amp; seeing wait times drop to essentially zero w/ just a ~1.5M car capacity they can’t sell out &amp; mkt cap above the next 13 largest auto makers combined (despite selling just 2% of the cars they do) is a GOOD thing according to ?",NEGATIVE,0.9927235245704651
$TSLAQ trying to get out of the option after they shorted $TSLA.,NEGATIVE,0.9994661211967468
"I can't wait until I retire, not because I don't like my current job, I do, but because there are other things in the world that I like even more. All you need is $TSLA and a dream.",POSITIVE,0.9936017394065857
"is not an asset, it’s a liability.

Those who throw money at the  deserve to lose all their money, and they will.

SELL EVERYTHING. BUY $TSLA",NEGATIVE,0.9971810579299927
Only down 1% pre market $TSLA. Not too bad. Might be a shaky week. Could have been worse… $BTC.,NEGATIVE,0.9987630844116211
"Tesla China Expands Production Again Shanghai Super Factory Production Line Optimization Project Completed 
$TSLA",POSITIVE,0.9899141788482666
Still one of my favorite videos from .,POSITIVE,0.9993187189102173
This bubble will be over when $tsla is down 80% and when  is liquidated.,NEGATIVE,0.9972936511039734
"$TSLA built a German factory with 250K in annual capacity. 

$TSLA sales in the EU: 

2021: 168K
2022 annualized: 145K

This looks like a shitstorm waiting to happen. 

$TSLAQ",NEGATIVE,0.99834144115448
"- VW To IPO Porsche, Showing Dinosaurs Path Forward 

NEW
 
$TSLA",POSITIVE,0.8819276094436646
Tesla should try to get themselves some of these,NEGATIVE,0.9984418749809265
So I've heard a lot about  horrible customer service before and now I can confirm it.,NEGATIVE,0.7361253499984741
"Taking my wife out on our anniversary, for a final drive in our ‘22  . Sold it the next day to pay for our . It was  but still plenty fast…",POSITIVE,0.9881324172019958
"Members Exclusive:

Deutsche Bank admits the bears were right and warns of happens next + My FOMC game plan + Bull vs. Bear debate + What happens after maximum pain + Australian lithium stocks + Charts $SPY $QQQ $DXY $GLD $TLT $VIX $AAPL $TSLA $BTC",NEGATIVE,0.972724974155426
"Who's ready to check out options play in the morning. 100  and retweets if you are ready. Let's go! 

--
$SPY $QQQ $AAPL $AMZN $TSLA $META $BABA $GOOGL $MSFT $AMD",NEGATIVE,0.9965977072715759
"People blindly defend Elon Musk &amp; Tesla because: 

-Their entire net worth is in $TSLA
or 
-They only have a following because of Tesla and/or Elon’s Twitter replies. 

Perhaps it’s time to diversify a tad? So you aren’t so “passionate” in defending every tweet he makes.",NEGATIVE,0.998553454875946
"How to trade the “Ascending Triangle Pattern”  

$SPY $QQQ $TSLA",NEGATIVE,0.9969204664230347
Ok who sent me $1 of $TSLA.,NEGATIVE,0.9853065013885498
Drove on Tesla FSD 10.69.2 all day &amp; it was tricking. Still speechless. FSD is a game changer &amp; it will help $TSLA become the most valuable company ever.,POSITIVE,0.9967945218086243
Your $TSLA cars can’t do this . Better hope you can buy the tech from $GM one day soon.,NEGATIVE,0.9975231289863586
"$TSLA  Still shocked by the relative strength on this one. 

Price above the POC from all-time highs with a potential inverse head &amp; shoulders as well.",POSITIVE,0.9948274493217468
"2/ Assuming Elon doesn’t settle and he loses at trial, Judge McCormick can require specific performance (close $TWTR deal at $54.20) or assess damages (diff between $54.20 and X). My read is that Elon can only walk away and pay $1B damages if bank financing disappears. $tsla",NEGATIVE,0.9966732263565063
"$SPY analysis 

back this week with my thoughts on $SPY. What to expect pre FOMC? post FOMC.

- Key levels to watch
- Economic events 
- Options flow using   

Covering thoughts on $AAPL $TSLA",NEGATIVE,0.9350423216819763
"Weekly Watchlist

 $SPY 
Calls Over 390
Puts Under 385

 $TSLA
Calls Over 307/310
Puts Under 300

 $AAPL
Calls Over 152.5
Puts Under 150

 $NVDA
Calls Over 133
P Under 130

 250  for my FAV setup 

TURN  ON + BE READY",NEGATIVE,0.998599112033844
"Never give up 

$spx $spy $qqq $tsla $aapl $nvda",NEGATIVE,0.9163010716438293
"Understand where relative strength + weakness is located 

Short Focus: $AAPL $MSFT $GOOG 

Long Focus: Growth $DKNG $TSLA",NEGATIVE,0.9968928098678589
"TESLA AI DAY IS IN 2 WEEKS. 

What are the top things you are hoping to see? 

$TSLA",POSITIVE,0.9946091175079346
Me and the community when someone say that Tesla will bankrupt. $TSLA,NEGATIVE,0.9978183507919312
Based off of some rough numbers we were given recently for $TSLA energy storage and pricing we could see $800m in rev from Powerwalls (6500 units per week at ~$10k each) and another $850m from Mega Packs (442 per quarter at ~$2.4m each) which would double Q2 energy rev,NEGATIVE,0.9984143972396851
$TSLA will soon have a million owners seeking edge cases around the world,POSITIVE,0.9770854711532593
"Large, organized Cybertruck off-roading/camping trips will be a thing in the Tesla community. $TSLA",POSITIVE,0.9769526720046997
"What if I told you I have strategy for options that pays daily where you don’t need EMA’s, Indicators, to know the Greeks etc 

Just levels and volume? 

Should I drop the thread with examples and backtesting proof? 

Hit the like 

$SPY $SPX $QQQ $VIX $TSLA",NEGATIVE,0.9985142350196838
"*TOP 10 MOST SHORTED S&amp;P 500 STOCKS:

1) APPLE $AAPL
2) TESLA $TSLA 
3) MICROSOFT $MSFT
4) GOOGLE $GOOGL $GOOG
5) AMAZON $AMZN 
6) VISA $V
7) 3M $MMM
8) ALIBABA $BABA
9) OCCIDENTAL PETRO $OXY
10) FACEBOOK $META",NEGATIVE,0.99078369140625
Tesla's cost of manufacturing is going down faster than how much they are selling their cars for $TSLA,NEGATIVE,0.9995124340057373
"How to trade the Mid Candle!  

After a large move, look for rejection near the 50-61.8% retracement!

$SPY $QQQ $TSLA $AAPL",NEGATIVE,0.999134361743927
Me and $TSLA. For now,NEGATIVE,0.7637354135513306
Perfect example of non-existent service,POSITIVE,0.998684823513031
Cathie Wood of $arkk appears to be the $TSLA buyer on Friday.,NEGATIVE,0.9835416674613953
": Tesla aims to double vehicle sales in Germany in 2022, Automobilwoche reports $TSLA. Via:",NEGATIVE,0.984704852104187
your roadside assistance on a  is non existent.  My  is dead and needs to be towed and the app has not responded in 4 hours and the phone number only keeps you on hold,NEGATIVE,0.9997138381004333
"People who missed $tsla the first time around, do not let your pride and ego prevent you from missing on an investment of a lifetime again. Find out what is happening. Properly research this company. As  would say, reason by first principles not analogy.",POSITIVE,0.978228747844696
"The fact that  and his minions are pushing so hard on the false fsd narrative suggests he/they know the growth narrative will soon be exposed 

Got puts?

$tsla",NEGATIVE,0.9990787506103516
"$TSLA JUST THREE MONTHS AGO, Chuck’s Left Turn seemed impossible to solve!

Watch  passionately discuss ’s “UPL from hell” during one of ’s many informative interviews: “If the car can do that, I’d be super-impressed,” Douma said JUST THREE MONTHS AGO:",POSITIVE,0.9722827076911926
"Weekly Watchlist 

 $NVDA 145c &gt; 133 | 115p &lt; 126.50
 $JD 58c &gt; 56 | 53p &lt; 55
 $BABA 90c &gt; 87 | 80p &lt; 85
 $TSLA 315c &gt; 308 | 295p &lt; 300.50
 $PYPL 105c &gt; 99 | 80p &lt; 90
 $AMD 80c &gt; 78 | 70p &lt; 74.50

1  to Unlock My Fav 1000%+ Potential Swing Setup",POSITIVE,0.8163412809371948
"Let's see what percentage of ppl get this right! 

 $btc   $eth   $near $tsla $SPY $ndaq     $kda $imx  $ar $Ada $dot",NEGATIVE,0.9990397095680237
This is what you get with $150K Tesla. This owner didn’t accept the delivery but probably they’ll sell it to someone else who doesn’t care,NEGATIVE,0.9983073472976685
"Watch List, 9/18: $CELH $NBIX $GFS $ON $WOLF $ENPH $TSLA

Charts courtesy of",NEGATIVE,0.9948398470878601
Last two weeks of quarter end push is happening right now.  $TSLA,NEGATIVE,0.500662088394165
Tesla seems to having less issues with production bottlenecks. Delivery times improving. We all know the last two weeks of the qtr and with more EVs pumping out. Expecting some really nice numbers this qtr. $TSLA,POSITIVE,0.8228331804275513
"If you’re a Tesla fan, let’s trade follows?

I’ll follow everyone who follows me AND retweets this tweet. 

Will only do this until I get to 12k followers. 

Let’s support $TSLA together!",NEGATIVE,0.9949666857719421
"To all investing elites and mainstream pundits. Tesla $TSLA has been the best performing asset over the last year in turbulent times. Better then mega cap tech, bonds, and gold, etc.  . Give tesla the respect it deserves.",POSITIVE,0.9996967315673828
"I do research every waking hour, and I say:

SELL EVERYTHING, BUY $TSLA",NEGATIVE,0.9489427208900452
Currently sitting in second place at the NASA Championships and the fastest car that is actually based on a road car. .,POSITIVE,0.9861770272254944
"$TSLA  S/R flip still in play as price held above the previous resistance zone on Friday &amp; right above the volume shelf POC. 

Details:",NEGATIVE,0.8997765779495239
$TSLA I’m very excited for AI Day 2022,POSITIVE,0.9988141059875488
"below includes: dynamic yield curve vs stocks 

Performance charts between all faang names + $SPY 

ALL the $SPX subsectors so you can see what's strongest and weakest sectors 

All 30 DOW names to glance at $wmt $aapl $meta $xlf $xle $xlk $xlb $xlu $nflx $tsla",NEGATIVE,0.9953422546386719
"In a tough macro, $tsla has proven to be the most resilient of the mega caps. But you would not know this if you listened to the mainstream media.",NEGATIVE,0.9017475247383118
"$TSLA holding 300 even after selling to 295 fri 

big sell vol though 

watch it for move through 303 / 306 / 309 opens door higher 

downside is 300 / 295 / 290 under that 287.36 

if twtr goes through, he's gonna sell another block IMO",NEGATIVE,0.9979913234710693
"We are still in an unhealthy market, but you have to keep building your potential TMLs list with actionable levels &amp; pivots. 

This is my current pot. TML list that I'll focus on in the next days/weeks for entries 

$WOLF
$ENPH
$ON
$SWAV
$LTHM
$TSLA
$CELH
$STEM
$TH
$CHPT
$AEHR",NEGATIVE,0.9861648082733154
"SELL EVERYTHING, BUY $TSLA",POSITIVE,0.738411545753479
"The most critical assumptions in my $TSLA earnings forecast for future quarters are:
 how efficiently they can utilize production capacity
 how well they can improve FSD and monetize it

I discuss both of those topics and more in Part 19, now Public:",NEGATIVE,0.9620197415351868
Laurene Powell Jobs (the widow of Steve Jobs) talking about  safety right in front of Jony Ive and Tim Cook.,POSITIVE,0.9900116324424744
Tesla $TSLA is planning to double vehicle sales in Germany in 2022 - Reuters,NEGATIVE,0.9829692244529724
Me when people start complaining about $TSLA without any clue about the company and Elon.,NEGATIVE,0.9993607401847839
if $TSLA plays bowling against other car makers:,NEGATIVE,0.9933452606201172
What year will $TSLA hit $3000?,NEGATIVE,0.998764157295227
"*TESLA AIMS TO DOUBLE VEHICLE SALES IN GERMANY IN 2022 -  

$TSLA",NEGATIVE,0.976000964641571
"Gordon, the sad part is not even that you have no clue what you talk about - the really sad part is that you don't even know that you have no clue what you talk about",NEGATIVE,0.9995207786560059
Easy  $tsla,NEGATIVE,0.9756834506988525
Take a guess at what price $TSLA will close out 2022.,NEGATIVE,0.9990463852882385
"4:20

Im going to bed. We’re back in Florida. The  Model WAI performed well. Just got a bit dirty. No problem at all, doing a long road trip with a Tesla in the US.",POSITIVE,0.9217007756233215
"- Tesla’s UNFAIR Advantage: Playing On Easy Mode

NEW
 
$TSLA",NEGATIVE,0.9983685612678528
"TOP 30
$SWAV $CELH $ENPH $VRTX $PCTY $TSLA $ON and lots lots of  names $DVN $SM $MTDR",NEGATIVE,0.997077226638794
I appreciate that 's final products always look better than the original prototypes shown to the public.,POSITIVE,0.9960610270500183
"NEWS: NRStor, in partnership with Enbridge, Toronto Hydro and MPower Solutions, has announced a Virtual Power Plant program using  Powerwalls. 

The batteries will be charged during off-peak hours, returning energy to the grid during peak hours.

1/2",NEGATIVE,0.9868373870849609
"Once  is ready for robotaxis, which is soon, $TSLA will have an incentive measured in tens of trillions of dollars to produce tens of millions of purpose-built robotaxis asap, and that’s why  will take things to the next level  with Master Plan, Part Trois.",NEGATIVE,0.9946050047874451
Look  it's a write off if you sponsor me with one.. I shot high with the model X... we can do the model 3...,NEGATIVE,0.998557984828949
$TSLA will produce 5M+  in 2024,POSITIVE,0.9853180646896362
Sunset scenes,POSITIVE,0.9953782558441162
$TSLA income and expenses visualized,POSITIVE,0.9713147282600403
By Hyperloop do you mean $TSLA vehicles in a sewer tunnel that still have to have drivers in each of the cars because  doesn’t even work in that simple environment?,NEGATIVE,0.9995081424713135
"Take a tour of tons of $TSLA tweets you may have missed!

Another episode of James’s Gems of the Week just went live, featuring tweets from  ,  ,  ,  ,  , and many more exemplaries!",NEGATIVE,0.9991388320922852
Thanks for making your vehicles easy to service! My daughter and I quickly and easily replaced the headlights on my  with 5 tools!,POSITIVE,0.9815089702606201
"So  observed/filmed Model Ys exiting the factory every 2 minutes. That's a 720 car/day rate of continuous production over 24 hrs.

But that's unrealistic, so allow for some down time...say 50%. 

At 5 days/week, that's 1.8k/week. Seems reasonable.

$TSLA",NEGATIVE,0.9940904974937439
"Trading Stock Options on $TSLA Making +$18,000",NEGATIVE,0.9601840972900391
"It took Tesla 9 years to build its first 10,000 cars.

It took Giga Austin 2 years to reach the same milestone from breaking ground.

That’s a 4x improvement in ramping speed since the start of the company.

 $TSLA",POSITIVE,0.9875275492668152
"Run, Elon, Run.

With the walls closing in, $TSLA settles FSD lawsuit in New Mexico.",NEGATIVE,0.984565019607544
"Global EV sales  

This market will continue to grow, $TSLA remains the clear leader.

“we expect their share will stay at around 15%, that’s 15% in a massively growing market &amp; we think they’re gonna be a much larger % of the profit pool in EVs, energy storage,...” -",POSITIVE,0.9845558404922485
"What Tesla is about to do is nothing short of extraordinary. 

The demand for EVs are skyrocketing. 

Demand for EVs isn’t the issues, the problem is supplying the best quality EVs that people want. 

Customers aren’t stupid.

They want the the best.

$TSLA",POSITIVE,0.9065658450126648
"How the largest stocks performed this past week

Apple $AAPL -4.2%
Microsoft $MSFT -7.5%
Google $GOOGL -7.1%
Amazon $AMZN -7.3%
Tesla $TSLA +1.2%
Berkshire $BRK.B -3.8%
UnitedHealth $UNH -0.6%
$JNJ +1.1%
Visa $V -5.8%
Facebook $META -13.5%
Exxon $XOM -3.4%
$TSM -4.5%
$WMT -2.7%",NEGATIVE,0.996370792388916
"$AMZN Market Cap $1.25T

‘21 profit = $33.4B
‘22 profit (to date) = -$5.9B
‘22 projected = $1.1B
‘23 projection = $23.5B

$TSLA Market Cap $944B

‘21 profit = $5.5B
‘22 profit (to date) = $4B
‘22 projected = $11B
‘23 projection = $17.5B

Anyone see a problem?",NEGATIVE,0.9944161176681519
"In Q1 in Norway + Netherlands + Spain + Sweden (the only countries in Europe that report sales daily) $TSLA sold 10,173 cars.

With 2 weeks left in Q3 it has sold only 5202 DESPITE having all the accumulated backlog from Q2's China factory closing.

Tesla's ""hypergrowth"" is OVER.",NEGATIVE,0.9994356036186218
"Is Tesla $TSLA Tax Credit Hype or Real? Tesla stands to get BIG tax credits of $1.5+ billion/yr

Matt Smith of Good Soil Investment  joins me to talk about the new Alternative Min Tax of 15%, Net Operating Loss, repatriation, and a 75% rule",NEGATIVE,0.962573766708374
WAKE UP!!! $TSLA,POSITIVE,0.9955117106437683
